count,sensor,date,time,day,month,high_tmp,low_tmp,high_prcp
544,Flinders Street Station Underpass,2013-01-08,22,Tues,Jan,not,not,none
734,Melbourne Central,2013-01-08,22,Tues,Jan,not,not,none
338,Flinders Street Station Underpass,2013-01-08,23,Tues,Jan,not,not,none
399,Melbourne Central,2013-01-08,23,Tues,Jan,not,not,none
131,Flinders Street Station Underpass,2013-01-09,0,Wed,Jan,not,not,none
277,Melbourne Central,2013-01-09,0,Wed,Jan,not,not,none
93,Flinders Street Station Underpass,2013-01-09,1,Wed,Jan,not,not,none
76,Melbourne Central,2013-01-09,1,Wed,Jan,not,not,none
35,Flinders Street Station Underpass,2013-01-09,2,Wed,Jan,not,not,none
32,Melbourne Central,2013-01-09,2,Wed,Jan,not,not,none
19,Flinders Street Station Underpass,2013-01-09,3,Wed,Jan,not,not,none
22,Melbourne Central,2013-01-09,3,Wed,Jan,not,not,none
75,Flinders Street Station Underpass,2013-01-09,4,Wed,Jan,not,not,none
17,Melbourne Central,2013-01-09,4,Wed,Jan,not,not,none
59,Flinders Street Station Underpass,2013-01-09,5,Wed,Jan,not,not,none
47,Melbourne Central,2013-01-09,5,Wed,Jan,not,not,none
235,Flinders Street Station Underpass,2013-01-09,6,Wed,Jan,not,not,none
87,Melbourne Central,2013-01-09,6,Wed,Jan,not,not,none
676,Flinders Street Station Underpass,2013-01-09,7,Wed,Jan,not,not,none
253,Melbourne Central,2013-01-09,7,Wed,Jan,not,not,none
1624,Flinders Street Station Underpass,2013-01-09,8,Wed,Jan,not,not,none
516,Melbourne Central,2013-01-09,8,Wed,Jan,not,not,none
946,Flinders Street Station Underpass,2013-01-09,9,Wed,Jan,not,not,none
652,Melbourne Central,2013-01-09,9,Wed,Jan,not,not,none
790,Flinders Street Station Underpass,2013-01-09,10,Wed,Jan,not,not,none
942,Melbourne Central,2013-01-09,10,Wed,Jan,not,not,none
1001,Flinders Street Station Underpass,2013-01-09,11,Wed,Jan,not,not,none
768,Melbourne Central,2013-01-09,11,Wed,Jan,not,not,none
1955,Flinders Street Station Underpass,2013-01-09,12,Wed,Jan,not,not,none
2055,Melbourne Central,2013-01-09,12,Wed,Jan,not,not,none
2175,Flinders Street Station Underpass,2013-01-09,13,Wed,Jan,not,not,none
2830,Melbourne Central,2013-01-09,13,Wed,Jan,not,not,none
1592,Flinders Street Station Underpass,2013-01-09,14,Wed,Jan,not,not,none
2483,Melbourne Central,2013-01-09,14,Wed,Jan,not,not,none
1532,Flinders Street Station Underpass,2013-01-09,15,Wed,Jan,not,not,none
2357,Melbourne Central,2013-01-09,15,Wed,Jan,not,not,none
1732,Flinders Street Station Underpass,2013-01-09,16,Wed,Jan,not,not,none
2252,Melbourne Central,2013-01-09,16,Wed,Jan,not,not,none
2345,Flinders Street Station Underpass,2013-01-09,17,Wed,Jan,not,not,none
2509,Melbourne Central,2013-01-09,17,Wed,Jan,not,not,none
1561,Flinders Street Station Underpass,2013-01-09,18,Wed,Jan,not,not,none
2176,Melbourne Central,2013-01-09,18,Wed,Jan,not,not,none
1020,Flinders Street Station Underpass,2013-01-09,19,Wed,Jan,not,not,none
1941,Melbourne Central,2013-01-09,19,Wed,Jan,not,not,none
761,Flinders Street Station Underpass,2013-01-09,20,Wed,Jan,not,not,none
1539,Melbourne Central,2013-01-09,20,Wed,Jan,not,not,none
692,Flinders Street Station Underpass,2013-01-09,21,Wed,Jan,not,not,none
1370,Melbourne Central,2013-01-09,21,Wed,Jan,not,not,none
731,Flinders Street Station Underpass,2013-01-09,22,Wed,Jan,not,not,none
888,Melbourne Central,2013-01-09,22,Wed,Jan,not,not,none
387,Flinders Street Station Underpass,2013-01-09,23,Wed,Jan,not,not,none
490,Melbourne Central,2013-01-09,23,Wed,Jan,not,not,none
165,Flinders Street Station Underpass,2013-01-10,0,Thurs,Jan,not,not,none
289,Melbourne Central,2013-01-10,0,Thurs,Jan,not,not,none
69,Flinders Street Station Underpass,2013-01-10,1,Thurs,Jan,not,not,none
90,Melbourne Central,2013-01-10,1,Thurs,Jan,not,not,none
29,Flinders Street Station Underpass,2013-01-10,2,Thurs,Jan,not,not,none
37,Melbourne Central,2013-01-10,2,Thurs,Jan,not,not,none
25,Flinders Street Station Underpass,2013-01-10,3,Thurs,Jan,not,not,none
45,Melbourne Central,2013-01-10,3,Thurs,Jan,not,not,none
23,Flinders Street Station Underpass,2013-01-10,4,Thurs,Jan,not,not,none
24,Melbourne Central,2013-01-10,4,Thurs,Jan,not,not,none
53,Flinders Street Station Underpass,2013-01-10,5,Thurs,Jan,not,not,none
35,Melbourne Central,2013-01-10,5,Thurs,Jan,not,not,none
249,Flinders Street Station Underpass,2013-01-10,6,Thurs,Jan,not,not,none
79,Melbourne Central,2013-01-10,6,Thurs,Jan,not,not,none
814,Flinders Street Station Underpass,2013-01-10,7,Thurs,Jan,not,not,none
233,Melbourne Central,2013-01-10,7,Thurs,Jan,not,not,none
2024,Flinders Street Station Underpass,2013-01-10,8,Thurs,Jan,not,not,none
595,Melbourne Central,2013-01-10,8,Thurs,Jan,not,not,none
1170,Flinders Street Station Underpass,2013-01-10,9,Thurs,Jan,not,not,none
669,Melbourne Central,2013-01-10,9,Thurs,Jan,not,not,none
840,Flinders Street Station Underpass,2013-01-10,10,Thurs,Jan,not,not,none
925,Melbourne Central,2013-01-10,10,Thurs,Jan,not,not,none
1100,Flinders Street Station Underpass,2013-01-10,11,Thurs,Jan,not,not,none
597,Melbourne Central,2013-01-10,11,Thurs,Jan,not,not,none
2094,Flinders Street Station Underpass,2013-01-10,12,Thurs,Jan,not,not,none
1738,Melbourne Central,2013-01-10,12,Thurs,Jan,not,not,none
2290,Flinders Street Station Underpass,2013-01-10,13,Thurs,Jan,not,not,none
2685,Melbourne Central,2013-01-10,13,Thurs,Jan,not,not,none
1634,Flinders Street Station Underpass,2013-01-10,14,Thurs,Jan,not,not,none
2388,Melbourne Central,2013-01-10,14,Thurs,Jan,not,not,none
1570,Flinders Street Station Underpass,2013-01-10,15,Thurs,Jan,not,not,none
2360,Melbourne Central,2013-01-10,15,Thurs,Jan,not,not,none
1622,Flinders Street Station Underpass,2013-01-10,16,Thurs,Jan,not,not,none
2474,Melbourne Central,2013-01-10,16,Thurs,Jan,not,not,none
2319,Flinders Street Station Underpass,2013-01-10,17,Thurs,Jan,not,not,none
2515,Melbourne Central,2013-01-10,17,Thurs,Jan,not,not,none
1453,Flinders Street Station Underpass,2013-01-10,18,Thurs,Jan,not,not,none
2233,Melbourne Central,2013-01-10,18,Thurs,Jan,not,not,none
943,Flinders Street Station Underpass,2013-01-10,19,Thurs,Jan,not,not,none
1790,Melbourne Central,2013-01-10,19,Thurs,Jan,not,not,none
784,Flinders Street Station Underpass,2013-01-10,20,Thurs,Jan,not,not,none
1779,Melbourne Central,2013-01-10,20,Thurs,Jan,not,not,none
783,Flinders Street Station Underpass,2013-01-10,21,Thurs,Jan,not,not,none
1666,Melbourne Central,2013-01-10,21,Thurs,Jan,not,not,none
736,Flinders Street Station Underpass,2013-01-10,22,Thurs,Jan,not,not,none
1058,Melbourne Central,2013-01-10,22,Thurs,Jan,not,not,none
527,Flinders Street Station Underpass,2013-01-10,23,Thurs,Jan,not,not,none
674,Melbourne Central,2013-01-10,23,Thurs,Jan,not,not,none
242,Flinders Street Station Underpass,2013-01-11,0,Fri,Jan,hot,not,none
435,Melbourne Central,2013-01-11,0,Fri,Jan,hot,not,none
119,Flinders Street Station Underpass,2013-01-11,1,Fri,Jan,hot,not,none
185,Melbourne Central,2013-01-11,1,Fri,Jan,hot,not,none
71,Flinders Street Station Underpass,2013-01-11,2,Fri,Jan,hot,not,none
66,Melbourne Central,2013-01-11,2,Fri,Jan,hot,not,none
38,Flinders Street Station Underpass,2013-01-11,3,Fri,Jan,hot,not,none
57,Melbourne Central,2013-01-11,3,Fri,Jan,hot,not,none
47,Flinders Street Station Underpass,2013-01-11,4,Fri,Jan,hot,not,none
48,Melbourne Central,2013-01-11,4,Fri,Jan,hot,not,none
79,Flinders Street Station Underpass,2013-01-11,5,Fri,Jan,hot,not,none
46,Melbourne Central,2013-01-11,5,Fri,Jan,hot,not,none
199,Flinders Street Station Underpass,2013-01-11,6,Fri,Jan,hot,not,none
105,Melbourne Central,2013-01-11,6,Fri,Jan,hot,not,none
786,Flinders Street Station Underpass,2013-01-11,7,Fri,Jan,hot,not,none
406,Melbourne Central,2013-01-11,7,Fri,Jan,hot,not,none
2036,Flinders Street Station Underpass,2013-01-11,8,Fri,Jan,hot,not,none
629,Melbourne Central,2013-01-11,8,Fri,Jan,hot,not,none
1061,Flinders Street Station Underpass,2013-01-11,9,Fri,Jan,hot,not,none
683,Melbourne Central,2013-01-11,9,Fri,Jan,hot,not,none
864,Flinders Street Station Underpass,2013-01-11,10,Fri,Jan,hot,not,none
900,Melbourne Central,2013-01-11,10,Fri,Jan,hot,not,none
1040,Flinders Street Station Underpass,2013-01-11,11,Fri,Jan,hot,not,none
1012,Melbourne Central,2013-01-11,11,Fri,Jan,hot,not,none
1851,Flinders Street Station Underpass,2013-01-11,12,Fri,Jan,hot,not,none
2346,Melbourne Central,2013-01-11,12,Fri,Jan,hot,not,none
1859,Flinders Street Station Underpass,2013-01-11,13,Fri,Jan,hot,not,none
2407,Melbourne Central,2013-01-11,13,Fri,Jan,hot,not,none
1438,Flinders Street Station Underpass,2013-01-11,14,Fri,Jan,hot,not,none
2062,Melbourne Central,2013-01-11,14,Fri,Jan,hot,not,none
1324,Flinders Street Station Underpass,2013-01-11,15,Fri,Jan,hot,not,none
2047,Melbourne Central,2013-01-11,15,Fri,Jan,hot,not,none
1577,Flinders Street Station Underpass,2013-01-11,16,Fri,Jan,hot,not,none
2119,Melbourne Central,2013-01-11,16,Fri,Jan,hot,not,none
2272,Flinders Street Station Underpass,2013-01-11,17,Fri,Jan,hot,not,none
2622,Melbourne Central,2013-01-11,17,Fri,Jan,hot,not,none
1646,Flinders Street Station Underpass,2013-01-11,18,Fri,Jan,hot,not,none
2491,Melbourne Central,2013-01-11,18,Fri,Jan,hot,not,none
1160,Flinders Street Station Underpass,2013-01-11,19,Fri,Jan,hot,not,none
2356,Melbourne Central,2013-01-11,19,Fri,Jan,hot,not,none
1033,Flinders Street Station Underpass,2013-01-11,20,Fri,Jan,hot,not,none
2110,Melbourne Central,2013-01-11,20,Fri,Jan,hot,not,none
1060,Flinders Street Station Underpass,2013-01-11,21,Fri,Jan,hot,not,none
2175,Melbourne Central,2013-01-11,21,Fri,Jan,hot,not,none
1182,Flinders Street Station Underpass,2013-01-11,22,Fri,Jan,hot,not,none
1694,Melbourne Central,2013-01-11,22,Fri,Jan,hot,not,none
879,Flinders Street Station Underpass,2013-01-11,23,Fri,Jan,hot,not,none
1312,Melbourne Central,2013-01-11,23,Fri,Jan,hot,not,none
509,Flinders Street Station Underpass,2013-01-12,0,Sat,Jan,not,not,none
858,Melbourne Central,2013-01-12,0,Sat,Jan,not,not,none
244,Flinders Street Station Underpass,2013-01-12,1,Sat,Jan,not,not,none
349,Melbourne Central,2013-01-12,1,Sat,Jan,not,not,none
162,Flinders Street Station Underpass,2013-01-12,2,Sat,Jan,not,not,none
186,Melbourne Central,2013-01-12,2,Sat,Jan,not,not,none
80,Flinders Street Station Underpass,2013-01-12,3,Sat,Jan,not,not,none
161,Melbourne Central,2013-01-12,3,Sat,Jan,not,not,none
58,Flinders Street Station Underpass,2013-01-12,4,Sat,Jan,not,not,none
42,Melbourne Central,2013-01-12,4,Sat,Jan,not,not,none
63,Flinders Street Station Underpass,2013-01-12,5,Sat,Jan,not,not,none
51,Melbourne Central,2013-01-12,5,Sat,Jan,not,not,none
75,Flinders Street Station Underpass,2013-01-12,6,Sat,Jan,not,not,none
57,Melbourne Central,2013-01-12,6,Sat,Jan,not,not,none
160,Flinders Street Station Underpass,2013-01-12,7,Sat,Jan,not,not,none
165,Melbourne Central,2013-01-12,7,Sat,Jan,not,not,none
248,Flinders Street Station Underpass,2013-01-12,8,Sat,Jan,not,not,none
246,Melbourne Central,2013-01-12,8,Sat,Jan,not,not,none
525,Flinders Street Station Underpass,2013-01-12,9,Sat,Jan,not,not,none
388,Melbourne Central,2013-01-12,9,Sat,Jan,not,not,none
850,Flinders Street Station Underpass,2013-01-12,10,Sat,Jan,not,not,none
714,Melbourne Central,2013-01-12,10,Sat,Jan,not,not,none
1020,Flinders Street Station Underpass,2013-01-12,11,Sat,Jan,not,not,none
1080,Melbourne Central,2013-01-12,11,Sat,Jan,not,not,none
1139,Flinders Street Station Underpass,2013-01-12,12,Sat,Jan,not,not,none
1900,Melbourne Central,2013-01-12,12,Sat,Jan,not,not,none
1248,Flinders Street Station Underpass,2013-01-12,13,Sat,Jan,not,not,none
2189,Melbourne Central,2013-01-12,13,Sat,Jan,not,not,none
1508,Flinders Street Station Underpass,2013-01-12,14,Sat,Jan,not,not,none
2376,Melbourne Central,2013-01-12,14,Sat,Jan,not,not,none
1481,Flinders Street Station Underpass,2013-01-12,15,Sat,Jan,not,not,none
2409,Melbourne Central,2013-01-12,15,Sat,Jan,not,not,none
1472,Flinders Street Station Underpass,2013-01-12,16,Sat,Jan,not,not,none
2235,Melbourne Central,2013-01-12,16,Sat,Jan,not,not,none
1293,Flinders Street Station Underpass,2013-01-12,17,Sat,Jan,not,not,none
2211,Melbourne Central,2013-01-12,17,Sat,Jan,not,not,none
1113,Flinders Street Station Underpass,2013-01-12,18,Sat,Jan,not,not,none
2068,Melbourne Central,2013-01-12,18,Sat,Jan,not,not,none
1011,Flinders Street Station Underpass,2013-01-12,19,Sat,Jan,not,not,none
1870,Melbourne Central,2013-01-12,19,Sat,Jan,not,not,none
840,Flinders Street Station Underpass,2013-01-12,20,Sat,Jan,not,not,none
1848,Melbourne Central,2013-01-12,20,Sat,Jan,not,not,none
823,Flinders Street Station Underpass,2013-01-12,21,Sat,Jan,not,not,none
1747,Melbourne Central,2013-01-12,21,Sat,Jan,not,not,none
945,Flinders Street Station Underpass,2013-01-12,22,Sat,Jan,not,not,none
1451,Melbourne Central,2013-01-12,22,Sat,Jan,not,not,none
849,Flinders Street Station Underpass,2013-01-12,23,Sat,Jan,not,not,none
1156,Melbourne Central,2013-01-12,23,Sat,Jan,not,not,none
587,Flinders Street Station Underpass,2013-01-13,0,Sun,Jan,not,not,none
839,Melbourne Central,2013-01-13,0,Sun,Jan,not,not,none
225,Flinders Street Station Underpass,2013-01-13,1,Sun,Jan,not,not,none
449,Melbourne Central,2013-01-13,1,Sun,Jan,not,not,none
163,Flinders Street Station Underpass,2013-01-13,2,Sun,Jan,not,not,none
311,Melbourne Central,2013-01-13,2,Sun,Jan,not,not,none
110,Flinders Street Station Underpass,2013-01-13,3,Sun,Jan,not,not,none
222,Melbourne Central,2013-01-13,3,Sun,Jan,not,not,none
60,Flinders Street Station Underpass,2013-01-13,4,Sun,Jan,not,not,none
98,Melbourne Central,2013-01-13,4,Sun,Jan,not,not,none
62,Flinders Street Station Underpass,2013-01-13,5,Sun,Jan,not,not,none
59,Melbourne Central,2013-01-13,5,Sun,Jan,not,not,none
55,Flinders Street Station Underpass,2013-01-13,6,Sun,Jan,not,not,none
58,Melbourne Central,2013-01-13,6,Sun,Jan,not,not,none
125,Flinders Street Station Underpass,2013-01-13,7,Sun,Jan,not,not,none
97,Melbourne Central,2013-01-13,7,Sun,Jan,not,not,none
262,Flinders Street Station Underpass,2013-01-13,8,Sun,Jan,not,not,none
159,Melbourne Central,2013-01-13,8,Sun,Jan,not,not,none
385,Flinders Street Station Underpass,2013-01-13,9,Sun,Jan,not,not,none
339,Melbourne Central,2013-01-13,9,Sun,Jan,not,not,none
677,Flinders Street Station Underpass,2013-01-13,10,Sun,Jan,not,not,none
599,Melbourne Central,2013-01-13,10,Sun,Jan,not,not,none
955,Flinders Street Station Underpass,2013-01-13,11,Sun,Jan,not,not,none
982,Melbourne Central,2013-01-13,11,Sun,Jan,not,not,none
973,Flinders Street Station Underpass,2013-01-13,12,Sun,Jan,not,not,none
1569,Melbourne Central,2013-01-13,12,Sun,Jan,not,not,none
1046,Flinders Street Station Underpass,2013-01-13,13,Sun,Jan,not,not,none
1939,Melbourne Central,2013-01-13,13,Sun,Jan,not,not,none
1333,Flinders Street Station Underpass,2013-01-13,14,Sun,Jan,not,not,none
2087,Melbourne Central,2013-01-13,14,Sun,Jan,not,not,none
1247,Flinders Street Station Underpass,2013-01-13,15,Sun,Jan,not,not,none
2087,Melbourne Central,2013-01-13,15,Sun,Jan,not,not,none
1218,Flinders Street Station Underpass,2013-01-13,16,Sun,Jan,not,not,none
2072,Melbourne Central,2013-01-13,16,Sun,Jan,not,not,none
1087,Flinders Street Station Underpass,2013-01-13,17,Sun,Jan,not,not,none
2128,Melbourne Central,2013-01-13,17,Sun,Jan,not,not,none
924,Flinders Street Station Underpass,2013-01-13,18,Sun,Jan,not,not,none
1708,Melbourne Central,2013-01-13,18,Sun,Jan,not,not,none
768,Flinders Street Station Underpass,2013-01-13,19,Sun,Jan,not,not,none
1385,Melbourne Central,2013-01-13,19,Sun,Jan,not,not,none
661,Flinders Street Station Underpass,2013-01-13,20,Sun,Jan,not,not,none
1288,Melbourne Central,2013-01-13,20,Sun,Jan,not,not,none
524,Flinders Street Station Underpass,2013-01-13,21,Sun,Jan,not,not,none
1209,Melbourne Central,2013-01-13,21,Sun,Jan,not,not,none
550,Flinders Street Station Underpass,2013-01-13,22,Sun,Jan,not,not,none
669,Melbourne Central,2013-01-13,22,Sun,Jan,not,not,none
373,Flinders Street Station Underpass,2013-01-13,23,Sun,Jan,not,not,none
425,Melbourne Central,2013-01-13,23,Sun,Jan,not,not,none
173,Flinders Street Station Underpass,2013-01-14,0,Mon,Jan,not,not,none
195,Melbourne Central,2013-01-14,0,Mon,Jan,not,not,none
55,Flinders Street Station Underpass,2013-01-14,1,Mon,Jan,not,not,none
81,Melbourne Central,2013-01-14,1,Mon,Jan,not,not,none
39,Flinders Street Station Underpass,2013-01-14,2,Mon,Jan,not,not,none
71,Melbourne Central,2013-01-14,2,Mon,Jan,not,not,none
8,Flinders Street Station Underpass,2013-01-14,3,Mon,Jan,not,not,none
36,Melbourne Central,2013-01-14,3,Mon,Jan,not,not,none
30,Flinders Street Station Underpass,2013-01-14,4,Mon,Jan,not,not,none
21,Melbourne Central,2013-01-14,4,Mon,Jan,not,not,none
79,Flinders Street Station Underpass,2013-01-14,5,Mon,Jan,not,not,none
49,Melbourne Central,2013-01-14,5,Mon,Jan,not,not,none
293,Flinders Street Station Underpass,2013-01-14,6,Mon,Jan,not,not,none
127,Melbourne Central,2013-01-14,6,Mon,Jan,not,not,none
910,Flinders Street Station Underpass,2013-01-14,7,Mon,Jan,not,not,none
300,Melbourne Central,2013-01-14,7,Mon,Jan,not,not,none
2363,Flinders Street Station Underpass,2013-01-14,8,Mon,Jan,not,not,none
696,Melbourne Central,2013-01-14,8,Mon,Jan,not,not,none
1232,Flinders Street Station Underpass,2013-01-14,9,Mon,Jan,not,not,none
786,Melbourne Central,2013-01-14,9,Mon,Jan,not,not,none
899,Flinders Street Station Underpass,2013-01-14,10,Mon,Jan,not,not,none
977,Melbourne Central,2013-01-14,10,Mon,Jan,not,not,none
953,Flinders Street Station Underpass,2013-01-14,11,Mon,Jan,not,not,none
1030,Melbourne Central,2013-01-14,11,Mon,Jan,not,not,none
1931,Flinders Street Station Underpass,2013-01-14,12,Mon,Jan,not,not,none
2198,Melbourne Central,2013-01-14,12,Mon,Jan,not,not,none
2049,Flinders Street Station Underpass,2013-01-14,13,Mon,Jan,not,not,none
2650,Melbourne Central,2013-01-14,13,Mon,Jan,not,not,none
1502,Flinders Street Station Underpass,2013-01-14,14,Mon,Jan,not,not,none
2357,Melbourne Central,2013-01-14,14,Mon,Jan,not,not,none
1401,Flinders Street Station Underpass,2013-01-14,15,Mon,Jan,not,not,none
2193,Melbourne Central,2013-01-14,15,Mon,Jan,not,not,none
1565,Flinders Street Station Underpass,2013-01-14,16,Mon,Jan,not,not,none
2369,Melbourne Central,2013-01-14,16,Mon,Jan,not,not,none
2508,Flinders Street Station Underpass,2013-01-14,17,Mon,Jan,not,not,none
2501,Melbourne Central,2013-01-14,17,Mon,Jan,not,not,none
1628,Flinders Street Station Underpass,2013-01-14,18,Mon,Jan,not,not,none
2121,Melbourne Central,2013-01-14,18,Mon,Jan,not,not,none
835,Flinders Street Station Underpass,2013-01-14,19,Mon,Jan,not,not,none
1712,Melbourne Central,2013-01-14,19,Mon,Jan,not,not,none
732,Flinders Street Station Underpass,2013-01-14,20,Mon,Jan,not,not,none
1359,Melbourne Central,2013-01-14,20,Mon,Jan,not,not,none
603,Flinders Street Station Underpass,2013-01-14,21,Mon,Jan,not,not,none
1131,Melbourne Central,2013-01-14,21,Mon,Jan,not,not,none
624,Flinders Street Station Underpass,2013-01-14,22,Mon,Jan,not,not,none
841,Melbourne Central,2013-01-14,22,Mon,Jan,not,not,none
495,Flinders Street Station Underpass,2013-01-14,23,Mon,Jan,not,not,none
436,Melbourne Central,2013-01-14,23,Mon,Jan,not,not,none
168,Flinders Street Station Underpass,2013-01-15,0,Tues,Jan,not,not,none
221,Melbourne Central,2013-01-15,0,Tues,Jan,not,not,none
74,Flinders Street Station Underpass,2013-01-15,1,Tues,Jan,not,not,none
84,Melbourne Central,2013-01-15,1,Tues,Jan,not,not,none
26,Flinders Street Station Underpass,2013-01-15,2,Tues,Jan,not,not,none
47,Melbourne Central,2013-01-15,2,Tues,Jan,not,not,none
18,Flinders Street Station Underpass,2013-01-15,3,Tues,Jan,not,not,none
19,Melbourne Central,2013-01-15,3,Tues,Jan,not,not,none
29,Flinders Street Station Underpass,2013-01-15,4,Tues,Jan,not,not,none
15,Melbourne Central,2013-01-15,4,Tues,Jan,not,not,none
63,Flinders Street Station Underpass,2013-01-15,5,Tues,Jan,not,not,none
57,Melbourne Central,2013-01-15,5,Tues,Jan,not,not,none
252,Flinders Street Station Underpass,2013-01-15,6,Tues,Jan,not,not,none
163,Melbourne Central,2013-01-15,6,Tues,Jan,not,not,none
942,Flinders Street Station Underpass,2013-01-15,7,Tues,Jan,not,not,none
266,Melbourne Central,2013-01-15,7,Tues,Jan,not,not,none
2317,Flinders Street Station Underpass,2013-01-15,8,Tues,Jan,not,not,none
