stn_id,date,variable,value,X5,X6,X7,X8
ASN00086071,20141115,TMIN,124,NA,NA,a,NA
ASN00086071,20141116,TMAX,193,NA,NA,a,NA
ASN00086071,20141116,TMIN,109,NA,NA,a,NA
ASN00086071,20141117,TMAX,211,NA,NA,a,NA
ASN00086071,20141117,TMIN,124,NA,NA,a,NA
ASN00086071,20141117,DAPR,3,NA,NA,a,NA
ASN00086071,20141117,DWPR,3,NA,NA,a,NA
ASN00086071,20141117,MDPR,390,NA,NA,a,NA
ASN00086071,20141118,TMAX,212,NA,NA,a,NA
ASN00086071,20141118,TMIN,113,NA,NA,a,NA
ASN00086071,20141118,PRCP,0,NA,NA,a,NA
ASN00086071,20141119,TMAX,301,NA,NA,a,NA
ASN00086071,20141119,TMIN,116,NA,NA,a,NA
ASN00086071,20141119,PRCP,0,NA,NA,a,NA
ASN00086071,20141120,TMAX,287,NA,NA,a,NA
ASN00086071,20141120,TMIN,162,NA,NA,a,NA
ASN00086071,20141120,PRCP,0,NA,NA,a,NA
ASN00086071,20141121,TMAX,239,NA,NA,a,NA
ASN00086071,20141121,TMIN,168,NA,NA,a,NA
ASN00086071,20141121,PRCP,8,NA,NA,a,NA
ASN00086071,20141122,TMAX,314,NA,NA,a,NA
ASN00086071,20141122,TMIN,134,NA,NA,a,NA
ASN00086071,20141123,TMAX,255,NA,NA,a,NA
ASN00086071,20141123,TMIN,170,NA,NA,a,NA
ASN00086071,20141124,TMAX,199,NA,NA,a,NA
ASN00086071,20141124,TMIN,157,NA,NA,a,NA
ASN00086071,20141124,DAPR,3,NA,NA,a,NA
ASN00086071,20141124,DWPR,3,NA,NA,a,NA
ASN00086071,20141124,MDPR,20,NA,NA,a,NA
ASN00086071,20141125,TMAX,223,NA,NA,a,NA
ASN00086071,20141125,TMIN,110,NA,NA,a,NA
ASN00086071,20141126,TMAX,198,NA,NA,a,NA
ASN00086071,20141126,TMIN,118,NA,NA,a,NA
ASN00086071,20141126,DAPR,2,NA,NA,a,NA
ASN00086071,20141126,DWPR,2,NA,NA,a,NA
ASN00086071,20141126,MDPR,120,NA,NA,a,NA
ASN00086071,20141127,TMAX,202,NA,NA,a,NA
ASN00086071,20141127,TMIN,132,NA,NA,a,NA
ASN00086071,20141127,PRCP,0,NA,NA,a,NA
ASN00086071,20141128,TMAX,210,NA,NA,a,NA
ASN00086071,20141128,TMIN,121,NA,NA,a,NA
ASN00086071,20141128,PRCP,0,NA,NA,a,NA
ASN00086071,20141129,TMAX,250,NA,NA,a,NA
ASN00086071,20141129,TMIN,133,NA,NA,a,NA
ASN00086071,20141129,PRCP,0,NA,NA,a,NA
ASN00086071,20141130,TMAX,348,NA,NA,a,NA
ASN00086071,20141130,TMIN,155,NA,NA,a,NA
ASN00086071,20141130,PRCP,0,NA,NA,a,NA
ASN00086071,20141201,TMAX,293,NA,NA,a,NA
ASN00086071,20141201,TMIN,211,NA,NA,a,NA
ASN00086071,20141201,PRCP,4,NA,NA,a,NA
ASN00086071,20141202,TMAX,261,NA,NA,a,NA
ASN00086071,20141202,TMIN,167,NA,NA,a,NA
ASN00086071,20141202,PRCP,2,NA,NA,a,NA
ASN00086071,20141203,TMAX,239,NA,NA,a,NA
ASN00086071,20141203,TMIN,165,NA,NA,a,NA
ASN00086071,20141203,PRCP,0,NA,NA,a,NA
ASN00086071,20141204,TMAX,277,NA,NA,a,NA
ASN00086071,20141204,TMIN,176,NA,NA,a,NA
ASN00086071,20141204,PRCP,92,NA,NA,a,NA
ASN00086071,20141205,TMAX,214,NA,NA,a,NA
ASN00086071,20141205,TMIN,177,NA,NA,a,NA
ASN00086071,20141205,PRCP,0,NA,NA,a,NA
ASN00086071,20141206,TMAX,229,NA,NA,a,NA
ASN00086071,20141206,TMIN,156,NA,NA,a,NA
ASN00086071,20141206,PRCP,30,NA,NA,a,NA
ASN00086071,20141207,TMAX,179,NA,NA,a,NA
ASN00086071,20141207,TMIN,138,NA,NA,a,NA
ASN00086071,20141207,PRCP,152,NA,NA,a,NA
ASN00086071,20141208,TMAX,218,NA,NA,a,NA
ASN00086071,20141208,TMIN,140,NA,NA,a,NA
ASN00086071,20141208,PRCP,24,NA,NA,a,NA
ASN00086071,20141209,TMAX,217,NA,NA,a,NA
ASN00086071,20141209,TMIN,155,NA,NA,a,NA
ASN00086071,20141209,PRCP,0,NA,NA,a,NA
ASN00086071,20141210,TMAX,213,NA,NA,a,NA
ASN00086071,20141210,TMIN,137,NA,NA,a,NA
ASN00086071,20141210,PRCP,0,NA,NA,a,NA
ASN00086071,20141211,TMAX,221,NA,NA,a,NA
ASN00086071,20141211,TMIN,163,NA,NA,a,NA
ASN00086071,20141211,PRCP,6,NA,NA,a,NA
ASN00086071,20141212,TMAX,278,NA,NA,a,NA
ASN00086071,20141212,TMIN,143,NA,NA,a,NA
ASN00086071,20141212,PRCP,0,NA,NA,a,NA
ASN00086071,20141213,TMAX,315,NA,NA,a,NA
ASN00086071,20141213,TMIN,151,NA,NA,a,NA
ASN00086071,20141213,PRCP,0,NA,NA,a,NA
ASN00086071,20141214,TMAX,262,NA,NA,a,NA
ASN00086071,20141214,TMIN,214,NA,NA,a,NA
ASN00086071,20141214,PRCP,0,NA,NA,a,NA
ASN00086071,20141215,TMAX,242,NA,NA,a,NA
ASN00086071,20141215,TMIN,167,NA,NA,a,NA
ASN00086071,20141215,PRCP,0,NA,NA,a,NA
ASN00086071,20141216,TMAX,326,NA,NA,a,NA
ASN00086071,20141216,TMIN,166,NA,NA,a,NA
ASN00086071,20141216,PRCP,0,NA,NA,a,NA
ASN00086071,20141217,TMAX,227,NA,NA,a,NA
ASN00086071,20141217,TMIN,122,NA,NA,a,NA
ASN00086071,20141217,PRCP,0,NA,NA,a,NA
ASN00086071,20141218,TMAX,246,NA,NA,a,NA
ASN00086071,20141218,TMIN,121,NA,NA,a,NA
ASN00086071,20141218,PRCP,0,NA,NA,a,NA
ASN00086071,20141219,TMAX,211,NA,NA,a,NA
ASN00086071,20141219,TMIN,113,NA,NA,a,NA
ASN00086071,20141219,PRCP,18,NA,NA,a,NA
ASN00086071,20141220,TMAX,238,NA,NA,a,NA
ASN00086071,20141220,TMIN,126,NA,NA,a,NA
ASN00086071,20141220,PRCP,0,NA,NA,a,NA
ASN00086071,20141221,TMAX,338,NA,NA,a,NA
ASN00086071,20141221,TMIN,137,NA,NA,a,NA
ASN00086071,20141221,PRCP,0,NA,NA,a,NA
ASN00086071,20141222,TMAX,252,NA,NA,a,NA
ASN00086071,20141222,TMIN,179,NA,NA,a,NA
ASN00086071,20141222,PRCP,0,NA,NA,a,NA
ASN00086071,20141223,TMAX,268,NA,NA,a,NA
ASN00086071,20141223,TMIN,199,NA,NA,a,NA
ASN00086071,20141223,PRCP,10,NA,NA,a,NA
ASN00086071,20141224,TMAX,230,NA,NA,a,NA
ASN00086071,20141224,TMIN,144,NA,NA,a,NA
ASN00086071,20141224,PRCP,6,NA,NA,a,NA
ASN00086071,20141225,TMAX,241,NA,NA,a,NA
ASN00086071,20141225,TMIN,144,NA,NA,a,NA
ASN00086071,20141225,PRCP,0,NA,NA,a,NA
ASN00086071,20141226,TMAX,211,NA,NA,a,NA
ASN00086071,20141226,TMIN,109,NA,NA,a,NA
ASN00086071,20141226,PRCP,74,NA,NA,a,NA
ASN00086071,20141227,TMAX,230,NA,NA,a,NA
ASN00086071,20141227,TMIN,122,NA,NA,a,NA
ASN00086071,20141227,PRCP,0,NA,NA,a,NA
ASN00086071,20141228,TMAX,321,NA,NA,a,NA
ASN00086071,20141228,TMIN,134,NA,NA,a,NA
ASN00086071,20141228,PRCP,0,NA,NA,a,NA
ASN00086071,20141229,TMAX,264,NA,NA,a,NA
ASN00086071,20141229,TMIN,175,NA,NA,a,NA
ASN00086071,20141229,PRCP,0,NA,NA,a,NA
ASN00086071,20141230,TMAX,246,NA,NA,a,NA
ASN00086071,20141230,TMIN,134,NA,NA,a,NA
ASN00086071,20141230,PRCP,2,NA,NA,a,NA
ASN00086071,20141231,TMAX,258,NA,NA,a,NA
ASN00086071,20141231,TMIN,119,NA,NA,a,NA
ASN00086071,20141231,PRCP,2,NA,NA,a,NA
